Wall time,Step,Value
1655270059.03281,0,2.4211721420288086
1655270337.877983,1,1.319648027420044
1655270614.650714,2,0.9252232313156128
1655270906.036196,3,0.6756731867790222
1655271198.10454,4,0.5260522365570068
1655271477.534644,5,0.42918211221694946
1655271751.384483,6,0.34364745020866394
1655272025.32916,7,0.29368722438812256
1655272314.820329,8,0.24494780600070953
1655272591.724294,9,0.23307928442955017
1655272865.729869,10,0.1871296465396881
1655273139.537951,11,0.14802904427051544
1655273413.422299,12,0.1544419676065445
1655273687.645312,13,0.15166456997394562
1655273974.384719,14,0.16297347843647003
1655274268.186454,15,0.10501749068498611
1655274560.068086,16,0.12424357980489731
1655274853.527206,17,0.14454109966754913
1655275146.39275,18,0.0945759192109108
1655275439.227622,19,0.12218581140041351
1655275724.183326,20,0.08684882521629333
1655275998.297399,21,0.100828155875206
1655276286.006629,22,0.08895064890384674
1655276577.213716,23,0.08148802071809769
