Wall time,Step,Value
1654793845.307275,0,1.7354837656021118
1654794287.767545,1,0.9779250621795654
1654794730.75674,2,0.7099665403366089
1654795173.640796,3,0.5434988737106323
1654795625.02461,4,0.43530207872390747
1654796084.785127,5,0.3510703146457672
1654796528.39181,6,0.30311617255210876
1654796971.452343,7,0.26577407121658325
1654797435.687048,8,0.22222711145877838
1654797904.123274,9,0.19304519891738892
1654798347.882831,10,0.1702667623758316
1654798790.983455,11,0.14699788391590118
1654799233.677017,12,0.1742730736732483
1654799700.717582,13,0.12445361912250519
1654800167.829774,14,0.1103469505906105
1654800610.892558,15,0.11970918625593185
1654801053.995719,16,0.115431047976017
1654801497.326535,17,0.12048190832138062
1654801940.852576,18,0.0945998951792717
1654802405.178184,19,0.11440016329288483
